,feature0,feature1,label
3119,-43.91028013,-20.94836133,0
3120,-104.2684793,40.5848122,1
3121,28.9822038,-23.19703378,0
3122,-115.7064643,121.286703,0
3123,-78.56814751,-30.81720975,0
3124,-13.29897641,9.826317276,0
3125,13.46794892,-16.05904839,0
3126,81.13877881,-12.10761428,0
3127,-30.14429624,-26.84470562,0
3128,-29.37468936,-6.152800928,0
3129,-66.15861278,-15.50554303,0
3130,140.8062389,4.37958137,0
3131,-98.24492941,-23.59400664,0
3132,-13.664589,-13.11921967,0
3133,0.346282451,-7.52150083,0
3134,-46.67057005,-12.05717366,0
3135,-75.34386171,-24.06966092,0
3136,-114.3998106,125.7559903,1
3137,28.31579169,-4.441338587,0
3138,39.58388996,1.706219896,0
3139,-2.78182313,-13.58641066,0
3140,-34.68904204,-22.54833776,0
3141,516.9321914,55.6313043,0
3142,-98.11800795,-25.23770477,0
3143,7.364335879,-14.45018144,0
3144,82.35491022,3.925938184,0
3145,-103.1050663,16.85322736,0
3146,50.0487272,-4.85227445,0
3147,-89.78717554,-11.04671142,0
3148,29.91153621,-7.284865089,0
3149,213.0659256,-24.93803816,0
3150,64.59730593,20.66420007,0
3151,-16.13066058,-7.37881771,0
3152,129.5355767,-8.704975685,0
3153,-37.92643608,-19.38142654,0
3154,256.9418419,12.03215869,0
3155,52.16602937,6.205071181,0
3156,-53.35158726,-21.96604357,0
3157,-24.3194933,0.167723469,0
3158,-112.5057463,82.07698991,0
3159,101.5126511,1.027875673,0
3160,30.88010339,-18.61632631,0
3161,73.23288486,-16.4537074,0
3162,22.38861103,-9.96356255,0
3163,-7.720904035,-12.52328479,0
3164,19.22605458,6.884427266,0
3165,-84.57872278,-21.50966044,0
3166,-4.507749162,18.06641802,0
3167,24.9344198,-19.74878131,0
3168,-98.73318402,-15.64180898,0
3169,-26.82805592,-13.21400341,0
3170,105.190909,-5.848855541,0
3171,20.38728821,-9.343712185,0
3172,298.729074,6.976475934,0
3173,-25.31314979,-18.39600159,0
3174,-30.46154229,-9.212451751,0
3175,-23.76000912,-13.03133437,0
3176,73.33200876,-14.81702424,0
3177,63.76468155,-10.68843023,0
3178,-98.88383865,-13.29434769,0
3179,-109.3842223,80.39289957,1
3180,-13.31189672,-18.44074442,0
3181,47.29793908,16.5563035,0
3182,11.49286837,-7.247125414,0
3183,-79.62891016,-6.246271636,1
3184,101.2869809,4.778862212,0
3185,-39.30114495,-10.82691061,0
3186,-38.03857369,-31.63099753,0
3187,-80.35293419,8.531705715,0
3188,48.7581204,-7.70193337,0
3189,-24.57594544,-9.739988005,0
3190,-55.26605868,-10.08631508,0
3191,-80.17459411,-16.30829364,0
3192,-24.06936775,-23.18888251,0
3193,52.63683223,-13.88860056,0
3194,-29.49568645,-24.89765532,0
3195,7.205367302,-12.70483158,0
3196,-97.90372089,29.32315627,1
3197,35.67104321,-23.1759429,0
3198,-99.24115634,-2.732610497,0
3199,-30.1780309,-18.57904907,0
3200,-114.8701663,95.60678056,1
3201,-19.75448097,0.253321375,0
3202,-22.89838087,-18.62170804,0
3203,-78.08986381,-19.70426012,0
3204,90.28417044,-2.430059379,0
3205,-58.49899562,-25.80326078,0
3206,2.758756207,1.028630025,0
3207,12.68478103,3.49773938,0
3208,-107.2075892,31.12500202,0
3209,62.60407013,-2.703948,0
3210,-94.37883952,-13.28087252,0
3211,2.928591428,-18.03575687,0
3212,21.80771595,3.524461896,0
3213,189.1941684,14.72283164,0
3214,-113.6693864,121.344344,1
3215,101.9151403,11.19708952,0
3216,20.27273937,-11.77468642,0
3217,-71.66391427,-28.08297854,0
3218,-102.1199878,0.46764205,0
3219,7.977713657,-12.00421396,0
3220,-33.40130438,-19.64247981,0
3221,60.03655399,-0.926180449,0
3222,-27.99894395,-1.249101396,0
3223,42.25026297,0.404657325,0
3224,20.61177529,-9.322965661,0
3225,65.21266658,1.152413433,0
3226,-74.01790765,-20.09450291,0
3227,260.0856379,-3.867554492,0
3228,-59.7274089,0.733116559,0
3229,148.2469952,10.07344617,0
3230,-98.70276916,-1.711076296,0
3231,-5.19600895,-21.57628571,0
3232,8.227716766,8.796542864,0
3233,-2.084774904,-4.618313528,0
3234,-104.7633739,25.0770984,0
3235,151.0935744,0.497810154,0
3236,205.4108859,-11.19274337,0
3237,-107.288429,67.5424639,1
3238,-104.3269911,48.93891312,1
3239,37.27309354,-18.10247521,0
3240,8.955066759,-35.07853498,0
3241,56.07802331,-28.0700799,0
3242,143.5360448,6.107339522,1
3243,-88.84822991,-20.48005192,0
3244,227.9370198,18.07407244,0
3245,-72.52080726,-14.33334115,0
3246,338.701603,41.35655325,0
3247,22.95873014,5.98541752,0
3248,-3.662989103,-14.48411955,0
3249,-20.24544519,-11.34737172,0
3250,59.33967282,-20.69035436,0
3251,15.42615308,0.51695407,0
3252,-19.06981797,-24.51665948,0
3253,-102.8250396,51.15551849,1
3254,-3.52386801,-12.2923564,0
3255,-2.411889209,0.159844304,0
3256,-114.3640778,118.2129787,1
3257,14.82576359,-23.55463895,0
3258,108.8500087,5.155534191,0
3259,-77.09027622,-8.45947057,0
3260,-86.01503415,31.19467574,1
3261,-19.20295151,-25.03396181,0
3262,-98.48896111,-24.48444327,0
3263,-12.30698739,-26.90622629,0
3264,40.52733841,0.888294737,0
3265,124.6294914,10.55102275,0
3266,-46.06585197,-16.28956841,0
3267,30.39219822,-12.83655444,0
3268,-53.35612925,-10.15425989,0
3269,27.21159638,-23.4548437,0
3270,130.7939295,-5.471849923,0
3271,-73.25004058,15.39579292,1
3272,465.0996524,27.77804254,0
3273,-61.13207756,-23.80039432,0
3274,-10.50962988,-26.15162338,0
3275,273.2065297,28.39770237,0
3276,-10.79160412,-4.745953016,0
3277,-36.47042253,2.037336768,0
3278,-31.36098256,-15.63643256,0
3279,-41.01178521,-11.97169179,0
3280,3.43485222,-13.00791524,0
3281,-99.05428419,-9.937969511,0
3282,-5.859719035,-10.72050329,0
3283,-98.99391854,-12.42484948,0
3284,-28.84130624,-15.6201118,0
3285,6.795611185,-3.984412833,0
3286,178.8110766,3.344309448,0
3287,18.19110622,1.370773596,0
3288,-100.9029601,-5.641511529,0
3289,-111.0058989,108.9831081,1
3290,-72.60854906,-24.9632682,0
3291,-115.3954835,128.5425421,1
3292,-98.62228657,-18.31764462,0
3293,-38.22866847,-32.11553271,0
3294,4.135619314,-11.33976216,0
3295,34.58943452,-17.55156446,0
3296,8.274331867,-10.0838195,0
3297,155.3892712,15.70495909,0
3298,22.40169821,-16.34719431,0
3299,-70.30836101,-13.9770964,0
3300,-119.0120183,162.7325593,1
3301,-8.179039502,-5.718359161,0
3302,19.64570798,4.601231091,0
3303,160.191818,-14.2893765,0
3304,-107.9583229,63.6013874,1
3305,41.21751184,-16.16701499,0
3306,57.47951753,21.79055272,0
3307,-25.04483937,-6.059992269,0
3308,-113.8790592,82.80679574,0
3309,-98.38429276,-25.72262783,0
3310,-97.37991437,-36.84815321,0
3311,81.26641755,8.038571467,0
3312,-72.6171832,2.632960402,0
3313,-25.70656239,-20.69827433,0
3314,-106.4130162,40.02227927,0
3315,-69.78796372,-3.345666839,0
3316,115.9273796,-4.001901939,0
3317,-39.88385303,-21.99746436,0
3318,-113.0293757,99.43954338,0
3319,-44.44471112,-17.20899896,1
3320,-53.27666951,-4.439956049,0
3321,-96.83641715,-11.2064458,0
3322,-28.45626571,-19.29370284,0
3323,-98.56588097,-30.858343,0
3324,-89.0667805,6.318378313,1
3325,23.08913571,-1.829964157,0
3326,-73.41424607,-9.018254334,0
3327,-36.16309338,-14.29082485,0
3328,-96.48517064,1.694431767,0
3329,-66.93296937,-23.96251246,0
3330,-20.33755423,-18.71346511,0
3331,-23.3595495,-26.78868529,0
3332,6.535150461,-2.225774112,0
3333,-48.62275489,-17.34107386,0
3334,89.40957603,13.18613723,0
3335,502.4211672,50.3568928,0
3336,-61.00908543,-16.20680756,0
3337,-63.38776086,27.29392394,1
3338,-31.31487004,-4.775436645,0
3339,-97.95798465,-25.72966281,0
3340,90.94365672,-8.906047849,0
3341,-53.78749609,-24.16269936,0
3342,-60.11967021,-35.74864852,0
3343,-33.15753232,-12.0994099,0
3344,-0.565069097,-12.96159556,0
3345,-61.99314632,-20.75037881,0
3346,47.75454475,-1.626609102,0
3347,61.42427021,-3.613267271,0
3348,-55.70268703,6.822309725,1
3349,12.73656476,4.596793105,0
3350,-68.80218953,-12.04535916,0
3351,-41.79379108,-6.91168257,0
3352,-97.41970629,-38.78035781,0
3353,-67.26893078,-2.761455029,0
3354,-29.84176896,5.576805027,0
3355,-113.8652296,82.13465615,0
3356,-97.97693885,-29.58958434,0
3357,82.85144794,13.15670584,0
3358,-11.43310269,-13.39769478,0
3359,-24.30117269,-24.27798107,0
3360,1.017050787,-16.29921465,0
3361,15.75442536,-15.5547031,0
3362,-29.50177149,6.346597989,0
3363,30.32078428,-11.1629657,0
3364,94.29892682,-3.063633023,0
3365,-35.56896219,-10.02195691,0
3366,41.11097694,-7.550934746,0
3367,222.9106219,16.73460792,0
3368,-47.38318544,-17.68146437,0
3369,-42.69704562,-10.26749242,0
3370,-91.46825188,-9.878776176,0
3371,-98.6027534,-23.25974892,0
3372,-17.15095838,-40.59958045,0
3373,-27.93505059,-33.77132615,0
3374,3.034317396,-4.733476657,0
3375,15.67688054,-5.797078704,0
3376,-112.3594737,82.58256395,0
3377,1.309793208,17.78802817,0
3378,-96.16162494,8.992028941,0
3379,-35.36922347,-34.75797253,0
3380,128.597788,11.89790642,0
3381,-97.45925108,-35.35009267,0
3382,-104.6617577,60.38993088,1
3383,-49.47218871,-24.93828557,0
3384,-70.76299737,-2.792508191,0
3385,-105.4302952,48.32993389,1
3386,6.458905282,-20.64060485,0
3387,-70.10605601,-21.62394729,0
3388,-50.17084485,2.64415769,0
3389,199.6145703,3.555803081,0
3390,316.3239328,9.209365029,0
3391,-108.5377669,65.89618209,1
3392,-29.44845838,-1.114109796,0
3393,-86.35421539,17.54435689,1
3394,-42.95378178,-21.61345839,0
3395,-72.29751004,-11.87001447,0
3396,5.353763899,9.383925592,0
3397,-115.2959569,128.9120676,1
3398,-13.82383408,-16.96031142,0
3399,-54.99088388,-21.62264909,0
3400,-44.57216848,-17.69648729,0
3401,-31.62748566,-8.853212169,0
3402,38.38192354,-20.90661388,0
3403,-79.95028755,1.180071028,0
3404,-31.24843275,-1.180003307,0
3405,-8.459825886,11.10505391,0
3406,-105.0456449,56.68088433,1
3407,214.3680511,15.56920047,0
3408,16.40521069,-20.66638162,0
3409,-64.47858335,-22.2031105,0
3410,-50.31008016,-11.38953367,0
3411,-99.77472797,-12.34683031,0
3412,17.41824664,3.896778425,0
3413,43.08788158,-6.631264709,0
3414,15.84775368,-11.56200056,0
3415,131.4664386,8.551456365,0
3416,-25.08087291,-16.43339767,0
3417,-111.6719495,66.02100123,0
3418,-95.70206006,-12.10903983,0
3419,-55.49973956,-23.9356145,0
3420,-24.65060469,-16.81048214,0
3421,-51.63871791,-15.67585848,0
3422,71.37020595,-4.780717245,0
3423,16.35748734,-15.33602234,0
3424,218.2721783,2.828543035,0
3425,-44.5004026,-10.61994314,0
3426,3.494148016,-10.1455193,0
3427,-115.6183396,132.8399168,1
3428,45.79218425,-8.180360283,0
3429,-27.75952349,-11.07769822,0
3430,-68.50687491,-21.10442374,0
3431,-98.4140366,-18.28242093,0
3432,2.998533475,1.25579891,0
3433,60.37600569,-10.01475955,0
3434,-75.62693266,-19.61118606,0
3435,-41.51539479,-22.73767913,0
3436,343.1730639,38.42575387,0
3437,-61.26371147,13.03556096,1
3438,-55.30097825,-15.60688074,0
3439,92.49043063,11.23126861,0
3440,22.93762805,6.155032233,0
3441,98.42506937,-7.134330493,0
3442,1.257506854,-12.46532658,0
3443,2.619216256,3.839498965,0
3444,-54.30418177,-18.98926253,0
3445,-35.49016862,-23.88643014,0
3446,147.8275665,11.00724607,0
3447,-19.90289933,-16.68891235,0
3448,38.13953212,10.58025993,0
3449,-106.9071313,31.31472384,0
3450,-89.69309678,-18.24616093,0
3451,9.47951361,-17.8829768,0
3452,-109.970969,52.10811813,0
3453,126.5703484,9.805168786,0
3454,-47.45233832,-20.76861737,0
3455,-22.71867066,-8.816989151,0
3456,141.8678392,-2.372866749,0
3457,-103.5541462,128.651078,0
3458,7.886442422,-17.99665952,0
3459,-86.73490732,-19.6878146,0
3460,47.53965113,-6.965261853,0
3461,-96.28034049,-47.67053257,0
3462,-99.40313024,-10.39968655,0
3463,-36.51384784,-28.05993393,0
3464,52.92837989,7.853867444,0
3465,-5.395765496,9.636936181,1
3466,-29.27635936,-6.084408273,0
3467,62.18853379,10.52917911,0
3468,56.63120925,9.768409626,0
3469,-43.20760696,-21.57845708,0
3470,144.3434056,-6.000842775,0
3471,-22.02110762,-7.180724096,1
3472,-25.36479569,3.525749315,0
3473,426.459199,2.484145894,0
3474,-108.4990962,81.20458313,1
3475,-12.19423326,-6.78591111,0
3476,-63.40025277,-30.34280016,0
3477,-4.54717767,0.182652628,0
3478,30.92539476,-4.248162015,0
3479,-95.6416271,-20.54508132,0
3480,4.491540518,-24.10884289,0
3481,-30.20251626,-16.43677524,0
3482,-60.80520173,-21.48780838,0
3483,-43.06334952,-32.22451951,0
3484,29.57880877,-7.337869916,0
3485,38.00790049,-17.87745336,0
3486,-1.818963107,-0.985168702,0
3487,-51.94197101,-25.07485064,0
3488,179.6301857,4.882638053,0
3489,-54.50636458,-21.78600718,0
3490,49.3970488,-21.50408553,0
3491,22.08901498,-3.720803005,0
3492,-62.69716365,-9.222547041,0
3493,-12.35063475,-0.026930249,0
3494,-65.45011927,5.886345075,0
3495,6.552854321,-15.7205483,0
3496,51.19162765,-6.477256573,0
3497,-95.38852208,-11.84511314,0
3498,95.7298782,-10.26790463,0
3499,145.6677392,-0.140662677,0
3500,139.1205576,15.56772471,0
3501,41.05481748,-3.232693874,0
3502,-107.9519723,51.70700776,1
3503,12.312879,2.06995045,0
3504,-1.595978486,-4.546791691,0
3505,185.4213972,11.06968999,0
3506,-0.030619886,-22.6516479,0
3507,-4.704509314,-12.57877148,0
3508,-20.23797989,-26.29673825,0
3509,72.03424788,4.569801945,0
3510,-82.72785748,-10.11597582,0
3511,-64.25360385,-1.366523886,0
3512,-62.73614704,-20.02990391,0
3513,-54.34388508,-15.78279656,0
3514,-82.04571774,-22.44522998,0
3515,65.19983283,-4.292649597,0
3516,327.9765201,24.47533378,0
3517,1.318622184,-11.18735824,0
3518,-41.3430779,-9.313738709,0
3519,-42.38195392,-7.455074312,0
3520,18.78050536,7.075719899,0
3521,-114.4233,89.82514641,0
3522,12.3714858,3.411889668,0
3523,191.445037,0.223018122,0
3524,35.32252985,-4.957597146,0
3525,54.62208297,-12.76537838,0
3526,8.52592394,-11.11532051,0
3527,103.8351162,-12.85172695,0
3528,-35.91200994,-17.05912093,0
3529,-5.345425574,-11.1356279,0
3530,-58.86361082,-19.04225281,0
3531,-28.05688631,-16.34751904,0
3532,78.46241397,15.51348532,0
3533,62.83155189,-8.195888754,0
3534,510.2404932,41.6054949,0
3535,18.6467203,-14.21777227,0
3536,11.92350111,-19.81259743,0
3537,104.2241154,-6.115933206,0
3538,-110.3476112,59.47957171,0
3539,79.12876838,-7.702004467,0
3540,-111.1769281,87.53964139,1
3541,-42.70348309,-27.64496806,0
3542,-97.05468421,-39.77690722,0
3543,-12.39005517,-22.5421702,0
3544,-23.93572248,-33.51708591,0
3545,-106.3675569,81.52456263,1
3546,-58.06934546,-8.819177592,0
3547,36.48911486,0.703900275,0
3548,-37.90105559,-21.60235292,0
3549,37.26160543,4.44720417,0
3550,-20.56586131,-11.72274768,0
3551,-6.220836933,-20.67918045,0
3552,-24.98865797,-2.275282365,0
3553,230.6936386,12.87993408,0
3554,-11.46620073,-18.25814544,0
3555,-10.01285787,-13.26735309,0
3556,29.98610737,-20.03709283,0
3557,-52.16966183,9.755468646,1
3558,-110.841371,98.05710492,1
3559,-38.51367731,5.454187996,0
3560,-41.910563,-26.08901345,0
3561,66.86307864,10.78117191,0
3562,-16.72696989,-21.83088288,0
3563,-81.73593312,20.11223612,1
3564,91.49022222,-5.311811845,0
3565,166.5658191,1.047865896,0
3566,-74.89899984,13.30989834,1
3567,-42.43906847,-11.47684531,0
3568,-66.73217435,-21.99756357,0
3569,226.9187081,19.576049,0
3570,-98.88756323,-10.26150351,0
3571,13.15348663,-12.04294104,0
3572,31.54305122,3.467785754,0
3573,-111.6848806,108.0803137,1
3574,-85.0044184,-15.10386095,0
3575,85.85305887,9.884384231,0
3576,-115.717784,120.2374552,0
3577,167.3731229,25.26657266,0
3578,-52.95611012,6.152436781,0
3579,-75.18812939,-1.227780611,0
3580,62.06646056,12.11386292,0
3581,-79.48941325,-28.98865159,0
3582,-111.8406109,69.39717287,0
3583,13.67625566,-0.358036082,0
3584,-29.00421255,-8.623840457,0
3585,-38.40595366,-10.60119932,0
3586,133.1650793,0.780133308,0
3587,134.3041169,11.57425156,0
3588,-115.1863746,91.1586416,0
3589,-57.51697275,-17.83328165,0
3590,-29.39634417,-14.31553084,0
3591,-36.6059193,-22.3685873,0
3592,167.4730371,-5.392012722,0
3593,-33.77728491,0.373216994,0
3594,70.91058948,10.99720802,0
3595,-107.3365279,38.18028999,0
3596,16.45427045,18.22362481,0
3597,-108.4563354,88.4862491,1
3598,-2.132585021,-21.12124799,0
3599,-69.32619058,-17.69550244,0
3600,-45.77012319,-0.116956811,0
3601,-49.41328394,-21.45598372,0
3602,-6.365139084,-15.20856688,0
3603,-17.27757205,-26.95413372,0
3604,-106.6974128,73.7437153,1
3605,-76.06901811,-4.867931336,1
3606,-78.39975417,-0.015532154,1
3607,51.60528969,11.29310209,0
3608,329.8120107,29.88838928,0
3609,38.07628387,-21.65120988,0
3610,-78.5328083,-6.491814756,0
3611,-0.489558777,-4.209688429,0
3612,-37.51365355,-17.37378101,0
3613,-64.77201367,-26.94775403,0
3614,94.59445816,-21.95647848,0
3615,126.7606925,-3.275248098,0
3616,190.4397489,12.93978224,0
3617,-15.74706018,-20.6251313,0
3618,62.58882808,5.821834608,0
3619,0.896888917,2.426004704,0
3620,77.95143913,-12.38949066,0
3621,-103.0221962,7.156720611,0
3622,25.91089229,-5.894435863,0
3623,155.1394258,15.045018,0
3624,-79.61410076,-16.01829679,0
3625,-42.55139568,-18.92512311,0
3626,-101.8377944,36.84490981,1
3627,-54.78211988,-35.15483345,0
3628,-11.35747153,-17.26574754,0
3629,-3.515351346,-15.43572591,0
3630,158.9359608,0.022673263,0
3631,-66.67887103,-20.37527828,0
3632,-18.50854618,-7.244861812,0
3633,-26.89838537,-0.560509837,0
3634,-98.77510926,-8.571267556,0
3635,-74.95488496,6.198024581,0
3636,124.8958157,-14.72386697,0
3637,12.14063088,-24.38553234,0
3638,-39.22247657,-20.57844593,0
3639,-65.83718162,-18.82884069,0
3640,-69.27259221,-10.12940435,0
3641,51.56603378,-9.401563102,0
3642,-0.93822338,-19.55359644,0
3643,-36.29372226,-32.56645744,0
3644,-66.27721417,-5.959150842,1
3645,-88.44469859,-6.255221622,0
3646,55.29968998,-11.58464085,0
3647,-5.410028242,-16.40407013,0
3648,296.893205,18.37832615,0
3649,-110.2938523,52.81423273,0
3650,-45.0516649,-11.09963409,0
3651,-30.84919948,-6.895821159,0
3652,-46.27321454,-17.42079059,0
3653,38.4162373,-10.34592038,0
3654,-3.213280627,-28.99202831,0
3655,43.77797103,-9.421907081,0
3656,-95.84940046,0.498384095,0
3657,36.17098599,-8.864612636,0
3658,-30.79168254,-18.69895986,0
3659,-105.01858,16.93172107,0
3660,-94.2187789,16.85584747,0
3661,-20.54641099,-17.94721899,0
3662,152.3758348,-4.549871369,0
3663,54.36061827,15.03523357,0
3664,410.9965615,30.97060713,0
3665,-65.71082874,2.041649744,1
3666,-93.01023846,-31.94674789,0
3667,88.97305083,7.83295398,0
3668,-30.5632928,-11.05340964,0
3669,-48.73220214,-26.29380362,0
3670,23.78031779,-6.642356027,0
3671,80.42060105,-17.18301866,0
3672,-111.7641121,104.8319259,1
3673,7.073696919,3.702635353,0
3674,17.07548103,2.957472943,0
3675,82.70864712,12.70679339,0
3676,-2.595205054,-22.83794297,0
3677,-18.11498318,-14.85135985,0
3678,87.42565586,-10.40265985,0
3679,-96.46581096,2.89579588,0
3680,-27.65368494,-15.66634733,0
3681,42.49313498,-13.74486662,0
3682,-114.6762591,101.7137964,1
3683,-114.0292029,117.8091587,1
3684,-37.90473481,-0.036457507,0
3685,57.01326744,-15.41468857,0
3686,-116.5670049,123.6824241,1
3687,-99.16988863,-8.862272069,0
3688,-79.37707002,-3.890426584,0
3689,-103.947134,13.95682305,0
3690,282.1440136,-1.173973461,0
3691,11.37890461,-4.718940669,0
3692,12.27637622,-15.04059396,0
3693,-5.281124885,-28.82973537,0
3694,-98.07929609,-21.86481164,0
3695,114.7723699,-1.627565216,0
3696,-37.11177352,-30.60812091,0
3697,-64.51707086,-34.89737777,0
3698,-63.53087207,-13.84696483,0
3699,-2.820429229,5.979839679,0
3700,45.99775173,-6.249713061,0
3701,-78.9089499,-14.47029014,0
3702,16.35348094,-0.18151209,0
3703,-105.9385434,16.5972851,0
3704,-49.36400921,-9.822936183,0
3705,-38.30195555,-7.668079812,0
3706,87.67566704,13.13001693,0
3707,56.15570624,-25.08123031,0
3708,-103.8136029,6.478900663,0
3709,75.60333212,-15.27192356,0
3710,-4.264895771,-6.183473739,0
3711,257.9747199,10.39361797,0
3712,40.82094447,-31.30298644,0
3713,-74.33328577,-22.18835556,0
3714,-74.53007365,2.233881773,0
3715,-44.77231211,-2.859113121,0
3716,-23.88891331,-12.91912939,0
3717,276.2335817,12.48279354,0
3718,-55.66416991,-17.44818003,0
3719,-40.71916742,-16.40444118,0
3720,392.3166186,16.42050782,0
3721,-29.75641104,-18.17789455,0
3722,-43.78112604,-13.64128256,0
3723,-44.00523548,-21.01763074,0
3724,358.7723678,23.68284673,0
3725,3.856406784,-1.614797629,0
3726,-85.04087614,-23.95176074,0
3727,-96.71281328,-1.108129533,0
3728,-21.10503039,-12.02074101,0
3729,2.079954683,-13.9819503,0
3730,-93.30096002,-17.08584679,0
3731,-61.90746315,-14.7251869,0
3732,-25.43792156,-24.84742552,0
3733,-54.47474682,-11.48267324,0
3734,186.0674465,-4.983525719,0
3735,212.5359867,4.111064157,0
3736,184.1583627,-3.809928659,0
3737,-85.95846401,-18.78268541,0
3738,-41.56869129,-3.12217424,0
3739,-65.23183382,-4.632564906,0
3740,-62.76186257,-26.4487468,0
3741,-49.90314764,-8.419164607,0
3742,-63.48789057,7.49865174,0
3743,58.00945509,0.974537215,0
3744,13.14153155,-11.85538505,0
3745,-6.061293771,-13.41553371,0
3746,-20.29747557,-28.24019197,0
3747,16.04259747,-21.09243612,0
3748,-66.10061255,-25.09055323,0
3749,-96.75032177,-18.41127862,0
3750,-112.1434446,103.3732945,1
3751,-71.08879393,-23.67258972,0
3752,-94.89876072,26.0595017,1
3753,162.1610119,0.116411858,0
3754,23.93142363,-12.35296202,0
3755,-36.52541593,-7.693604551,0
3756,43.50501236,-8.771990282,0
3757,-57.19672249,-19.88145871,0
3758,206.8114134,14.11252457,0
3759,-47.24506604,-4.507976217,0
3760,20.94052355,-5.479986907,0
3761,-89.30470362,-17.9368948,0
3762,226.0312973,19.87680599,0
3763,-30.59170861,-17.94713473,0
3764,54.87176714,-3.896126176,0
3765,-93.49698183,-16.11576637,0
3766,-89.81580299,-17.41305407,0
3767,-89.67646225,32.67363596,1
3768,308.707047,16.4471855,0
3769,10.75294328,-8.333498403,0
3770,-106.1175459,28.84241157,0
3771,172.86359,4.454612913,0
3772,49.92821991,-6.322843919,0
3773,189.7424164,12.9799638,0
3774,40.38290957,3.972760249,0
3775,-89.48173667,-8.054344368,0
3776,47.45976837,-10.02653846,0
3777,-29.31592377,-20.42851319,0
3778,-18.69005788,-1.673206827,0
3779,-98.79821183,-14.64300604,0
3780,-100.9866176,2.781524816,0
3781,-60.91584825,-15.81161224,0
3782,48.58088612,15.8534643,0
3783,31.98708975,6.497019502,0
3784,-115.0198042,139.3900167,1
3785,89.75872893,-16.9614289,0
3786,-59.92707662,-8.59505018,0
3787,-86.95268512,-10.46633153,0
3788,-5.273309868,1.625101273,0
3789,-77.43671878,-21.09519018,0
3790,-102.8713201,8.986796949,0
3791,52.32370667,-4.085455451,0
3792,-104.7242992,57.94983147,1
3793,-89.76546873,-13.9305382,0
3794,0.127494321,-9.048792612,0
3795,-19.34539093,-5.356614372,0
3796,23.58218148,9.162168679,0
3797,-82.32966856,-1.928602789,0
3798,32.72964272,-32.17975943,0
3799,119.7413234,-13.86169815,0
3800,-98.46084568,-18.26589472,0
3801,-54.86013027,-11.25765793,0
3802,-41.58838961,-3.714525726,0
3803,18.74859233,-17.23737478,0
3804,-77.14080407,-16.25453379,0
3805,15.64978796,-18.6049858,0
3806,25.6388767,-5.729447841,0
3807,-114.9988184,101.0974626,0
3808,-53.3005206,-1.922920078,0
3809,22.47692896,-15.58067496,0
3810,-12.52388998,-12.13583736,0
3811,11.56691102,-26.5711766,0
3812,-64.71310512,-25.68265691,0
3813,-109.1028999,82.0176169,1
3814,37.16724562,-7.408250273,0
3815,-33.35566839,-20.87597838,0
3816,-41.43583978,-21.60761466,0
3817,237.9240913,6.374786186,0
3818,78.12649369,-7.460188728,0
3819,-32.19276367,-27.71969164,0
3820,-81.85753969,-9.608702511,0
3821,25.67343723,-5.579263492,0
3822,51.33466605,-4.792844259,0
3823,348.3123131,28.285683,0
3824,-51.96657193,-18.13792805,0
3825,224.1890451,26.16900874,0
3826,-46.21416301,-10.14278879,0
3827,-3.953833436,11.92226997,0
3828,459.8577651,47.66497033,0
3829,45.97672388,-15.50157893,0
3830,-32.90976031,-26.60239215,0
3831,37.63229876,-2.314653502,0
3832,56.70339427,-25.09460009,0
3833,-1.620174764,-18.45074975,0
3834,284.2672437,-2.156980856,0
3835,43.24947893,-19.52634653,0
3836,78.71786312,12.59357567,0
3837,-0.317102702,-14.39112015,0
3838,-12.37103021,-15.86461924,0
3839,50.56816569,-6.318946506,0
3840,41.70682986,16.28151164,0
3841,71.95279679,-9.746815979,0
3842,57.89346204,-0.857275343,0
3843,256.8773405,10.70169066,0
3844,20.62256882,1.124762017,0
3845,3.841564573,-17.78371709,0
3846,32.45665331,-17.16776361,0
3847,39.65244481,-24.16257305,0
3848,-10.11350243,-15.71543193,0
3849,76.13009505,1.427728044,0
3850,-33.57631555,-9.275139518,0
3851,-46.71700373,-28.45172937,0
3852,-47.89829284,9.66583061,0
3853,40.95041347,-17.42277327,0
3854,-102.8522544,11.28918579,0
3855,-17.43834346,-23.79131093,0
3856,-109.3562299,94.84486735,1
3857,-109.4464212,43.94440498,0
3858,-102.2406061,27.68606794,1
3859,-98.89219044,-13.5906944,0
3860,-66.41754203,-17.14375787,0
3861,-85.47417022,-21.52287898,0
3862,-97.69653107,-18.88146115,0
3863,-16.05932787,-15.93583368,0
3864,-72.23692271,-10.37797119,0
3865,-86.32613279,-39.58820307,0
3866,161.1080026,7.554224262,0
3867,-81.18416265,-15.04551892,0
3868,-98.5255654,-20.75304705,0
3869,-54.03942404,-8.778353245,0
3870,-98.67470911,45.49089504,1
3871,-86.82279489,-3.046668131,0
3872,-106.5347147,33.33028883,0
3873,11.37152477,-13.38398878,0
3874,-49.26009553,-28.7419538,0
3875,-55.08383912,-35.02447935,0
3876,-61.32126864,-7.031907011,1
3877,-25.14934411,-14.80393548,0
3878,-1.544431869,-3.943663258,0
3879,374.4105681,37.50924459,0
3880,-18.77221183,-5.242636558,0
3881,-99.27890205,52.74736594,1
3882,-94.89190765,-13.82317458,0
3883,13.8976736,11.38138229,0
3884,-103.5992697,21.60295477,0
3885,-12.44444432,-28.25821119,0
